id,origin,program,ok,name,fitness,trainR,trainSharpe,trainMDD,testR,testSharpe,testMDD,elapsed_sec,error
16,mut,"{""type"": ""BBreak"", ""n"": 17, ""k"": 1.24, ""h"": 1}",True,BBreak_n17_k1.24_h1,-1.3121520308878103,0.15501391281461907,0.6592952803959085,-0.08040803157949494,-0.06188221528965676,-0.5527887048776463,-0.09511187746403849,0.06,
17,mut,"{""type"": ""BBreak"", ""n"": 17, ""k"": 1.08, ""h"": 3}",True,BBreak_n17_k1.08_h3,-1.2928326273862463,0.16222319194377421,0.6768123641151835,-0.08040803157949494,-0.05350746254501393,-0.46474286852869806,-0.09511187746403849,0.057,
18,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.27, ""h"": 4}",True,BBreak_n18_k1.27_h4,-1.278511374740032,0.1637005033301595,0.6907642889148016,-0.08040803157949494,-0.024528992957039586,-0.19220962564602553,-0.09511187746403893,0.058,
19,mut,"{""type"": ""BBreak"", ""n"": 17, ""k"": 1.08, ""h"": 3}",True,BBreak_n17_k1.08_h3,-1.2928326273862463,0.16222319194377421,0.6768123641151835,-0.08040803157949494,-0.05350746254501393,-0.46474286852869806,-0.09511187746403849,0.063,
20,mut,"{""type"": ""BBreak"", ""n"": 17, ""k"": 1.19, ""h"": 2}",True,BBreak_n17_k1.19_h2,-1.2647360391803313,0.16755271851207443,0.7035765706790236,-0.08040803157949494,-0.050402935976895824,-0.43373040159948706,-0.09511187746403849,0.057,
21,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.25, ""h"": 4}",True,BBreak_n18_k1.25_h4,-1.225549952393321,0.17805404996785512,0.7401373246020885,-0.08040803157949494,-0.024528992957039586,-0.19220962564602553,-0.09511187746403893,0.057,
22,mut,"{""type"": ""BBreak"", ""n"": 19, ""k"": 1.16, ""h"": 6}",True,BBreak_n19_k1.16_h6,-1.0583884761887135,0.22455299925071803,0.8956740634859831,-0.08040803157949505,-0.0012978631468828494,0.040400247224741094,-0.09033535603349163,0.057,
23,mut,"{""type"": ""BBreak"", ""n"": 22, ""k"": 1.26, ""h"": 2}",True,BBreak_n22_k1.26_h2,-1.446820462371975,0.10915465448742023,0.4976501050438208,-0.07887036924150603,-0.024853410803538978,-0.2017591937379555,-0.08833724185439884,0.062,
24,mut,"{""type"": ""BBreak"", ""n"": 17, ""k"": 1.15, ""h"": 2}",True,BBreak_n17_k1.15_h2,-1.2647360391803313,0.16755271851207443,0.7035765706790236,-0.08040803157949494,-0.050402935976895824,-0.43373040159948706,-0.09511187746403849,0.057,
25,mut,"{""type"": ""BBreak"", ""n"": 21, ""k"": 1.12, ""h"": 6}",True,BBreak_n21_k1.12_h6,-1.2975695023629918,0.14739827263666272,0.6373401605154932,-0.07887036924150603,-9.756457339193947e-05,0.05094980135281902,-0.08366103496028465,0.056,
26,mut,"{""type"": ""BBreak"", ""n"": 21, ""k"": 1.25, ""h"": 5}",True,BBreak_n21_k1.25_h5,-1.4983864283922377,0.09633573820905261,0.44928886809315005,-0.07887036924150603,-0.00520020763493656,-0.0008808683327831257,-0.08833724185439906,0.057,
27,mut,"{""type"": ""BBreak"", ""n"": 14, ""k"": 1.18, ""h"": 2}",True,BBreak_n14_k1.18_h2,-1.0104019200095864,0.22346446522146013,0.9439327531724248,-0.08040803157949505,-0.03096730186305896,-0.25834181710849075,-0.06908156694849432,0.058,
28,mut,"{""type"": ""BBreak"", ""n"": 16, ""k"": 1.13, ""h"": 5}",True,BBreak_n16_k1.13_h5,-1.030999203427142,0.23150870424325087,0.9213244099994188,-0.08040803157949494,-0.060021391614123454,-0.5100540404126741,-0.09902958070539436,0.061,
29,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.04, ""h"": 4}",True,BBreak_n18_k1.04_h4,-1.125484875367514,0.20869538898524098,0.8325420668735493,-0.08040803157949494,-0.05773306815161949,-0.48790429522809864,-0.09683622041921247,0.057,
30,mut,"{""type"": ""BBreak"", ""n"": 17, ""k"": 0.99, ""h"": 2}",True,BBreak_n17_k0.99_h2,-1.304223725726221,0.15936246367745954,0.6661364478417874,-0.08040803157949494,-0.038522618271266795,-0.3136594852785218,-0.0951118774640386,0.057,
31,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.17, ""h"": 2}",True,BBreak_n18_k1.17_h2,-1.16530115140804,0.19472604311019648,0.7962181273017843,-0.08040803157949494,-0.012592640897789331,-0.07170736944575708,-0.09511187746403893,0.057,
32,mut,"{""type"": ""BBreak"", ""n"": 13, ""k"": 1.26, ""h"": 5}",True,BBreak_n13_k1.26_h5,-0.9722450320592362,0.2345403405115276,0.9793206723002664,-0.08040803157949539,-0.028943238952771067,-0.2280231501676564,-0.0728535518600193,0.057,
33,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.27, ""h"": 6}",True,BBreak_n18_k1.27_h6,-1.217624364438467,0.1799000775095001,0.7476014056715313,-0.08040803157949494,-0.016495126732152365,-0.10738893427493044,-0.09321600477550285,0.056,
34,mut,"{""type"": ""BBreak"", ""n"": 19, ""k"": 1.04, ""h"": 2}",True,BBreak_n19_k1.04_h2,-1.199365691111881,0.1871468958370468,0.7640483744162309,-0.08040803157949494,-0.009455869867609823,-0.04066144736711832,-0.09223725148302031,0.062,
35,mut,"{""type"": ""BBreak"", ""n"": 21, ""k"": 1.15, ""h"": 5}",True,BBreak_n21_k1.15_h5,-1.3513006477743568,0.13341823953143117,0.5871040233804364,-0.07887036924150603,-0.00520020763493656,-0.0008808683327831257,-0.08833724185439906,0.056,
36,mut,"{""type"": ""BBreak"", ""n"": 15, ""k"": 1.12, ""h"": 1}",True,BBreak_n15_k1.12_h1,-1.220868112411178,0.1767129369012077,0.7451544428508936,-0.08040803157949494,-0.023725357033242966,-0.1686328396564494,-0.06800312292109612,0.057,
37,mut,"{""type"": ""BBreak"", ""n"": 17, ""k"": 1.15, ""h"": 4}",True,BBreak_n17_k1.15_h4,-1.3640735986835997,0.14274775503242232,0.6104402520456682,-0.08040803157949494,-0.05773306815161949,-0.48790429522809864,-0.09683622041921247,0.056,
38,mut,"{""type"": ""BBreak"", ""n"": 21, ""k"": 1.08, ""h"": 2}",True,BBreak_n21_k1.08_h2,-1.3643616407972292,0.15590722282607516,0.6623085159547278,-0.08262587849833902,-9.756457339193947e-05,0.05094980135281902,-0.08366103496028465,0.057,
39,mut,"{""type"": ""BBreak"", ""n"": 16, ""k"": 1.07, ""h"": 2}",True,BBreak_n16_k1.07_h2,-1.125561498755438,0.2031849439952178,0.8338430547331309,-0.08040803157949494,-0.0453896209594834,-0.38461476406780576,-0.09033459941036814,0.058,
40,mut,"{""type"": ""BBreak"", ""n"": 12, ""k"": 1.21, ""h"": 4}",True,BBreak_n12_k1.21_h4,-2.1086033446395414,0.06308774882567092,0.32995946415056604,-0.09817338983986101,-0.09676195375255936,-0.8098948997695816,-0.12806958910653776,0.063,
41,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.07, ""h"": 3}",True,BBreak_n18_k1.07_h3,-1.2731847510568501,0.16740848562575783,0.6951639170240839,-0.08040803157949494,-0.05350746254501393,-0.46474286852869806,-0.09511187746403849,0.055,
42,mut,"{""type"": ""BBreak"", ""n"": 14, ""k"": 1.06, ""h"": 5}",True,BBreak_n14_k1.06_h5,-0.8841665090630253,0.2635691944524503,1.0601419818112467,-0.08040803157949539,-0.028943238952771067,-0.2280231501676564,-0.0728535518600193,0.056,
43,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.22, ""h"": 2}",True,BBreak_n18_k1.22_h2,-1.225549952393321,0.17805404996785512,0.7401373246020885,-0.08040803157949494,-0.024528992957039586,-0.19220962564602553,-0.09511187746403893,0.057,
44,mut,"{""type"": ""BBreak"", ""n"": 21, ""k"": 1.08, ""h"": 4}",True,BBreak_n21_k1.08_h4,-1.3643616407972292,0.15590722282607516,0.6623085159547278,-0.08262587849833902,-9.756457339193947e-05,0.05094980135281902,-0.08366103496028465,0.057,
45,mut,"{""type"": ""BBreak"", ""n"": 14, ""k"": 1.11, ""h"": 4}",True,BBreak_n14_k1.11_h4,-1.0912591061827661,0.206443014586714,0.8673309296579346,-0.08040803157949516,-0.037786211544916126,-0.3185689439554021,-0.08250054683882369,0.062,
46,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.07, ""h"": 4}",True,BBreak_n18_k1.07_h4,-1.125484875367514,0.20869538898524098,0.8325420668735493,-0.08040803157949494,-0.05773306815161949,-0.48790429522809864,-0.09683622041921247,0.055,
47,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.07, ""h"": 1}",True,BBreak_n18_k1.07_h1,-1.2250565415249672,0.1799554711959146,0.7401553801634274,-0.08040803157949494,-0.050402935976895824,-0.43373040159948706,-0.09511187746403849,0.056,
48,mut,"{""type"": ""BBreak"", ""n"": 13, ""k"": 1.18, ""h"": 1}",True,BBreak_n13_k1.18_h1,-1.1111922418992708,0.19606387160976224,0.8499925796856646,-0.08040803157949505,-0.01910973217787537,-0.13692991041875194,-0.0635772016110211,0.058,
49,mut,"{""type"": ""BBreak"", ""n"": 15, ""k"": 1.24, ""h"": 1}",True,BBreak_n15_k1.24_h1,-1.161061630431291,0.189769290455863,0.8016968364421166,-0.08040803157949494,-0.04711776828768399,-0.4072080485450021,-0.09033459941036814,0.063,
50,mut,"{""type"": ""BBreak"", ""n"": 16, ""k"": 1.09, ""h"": 3}",True,BBreak_n16_k1.09_h3,-1.125561498755438,0.2031849439952178,0.8338430547331309,-0.08040803157949494,-0.04851053760530488,-0.415640855627803,-0.09033459941036814,0.057,
51,mut,"{""type"": ""BBreak"", ""n"": 23, ""k"": 1.2, ""h"": 4}",True,BBreak_n23_k1.2_h4,-1.3927208566667924,0.12283541084702021,0.5483295216591035,-0.07887036924150603,-0.02721254129633255,-0.22621933836681568,-0.08833724185439884,0.057,
52,mut,"{""type"": ""BBreak"", ""n"": 21, ""k"": 1.01, ""h"": 4}",True,BBreak_n21_k1.01_h4,-1.451621671294781,0.13496218869310006,0.5802847439904196,-0.08262587849833902,-9.756457339193947e-05,0.05094980135281902,-0.08366103496028465,0.056,
53,mut,"{""type"": ""BBreak"", ""n"": 19, ""k"": 1.27, ""h"": 1}",True,BBreak_n19_k1.27_h1,-1.2912274965310235,0.15910389033831862,0.679197320371773,-0.08040803157949505,-0.00013594897822066798,0.04825288058993785,-0.07248385919433875,0.056,
54,mut,"{""type"": ""BBreak"", ""n"": 21, ""k"": 1.17, ""h"": 5}",True,BBreak_n21_k1.17_h5,-1.3849723953530668,0.12485157331208274,0.5555739423565632,-0.07887036924150603,-0.00520020763493656,-0.0008808683327831257,-0.08833724185439906,0.056,
55,mut,"{""type"": ""BBreak"", ""n"": 12, ""k"": 1.24, ""h"": 1}",True,BBreak_n12_k1.24_h1,-1.8407836486052092,0.08871528174275278,0.4439043826799289,-0.09227467406883305,-0.01701389465575809,-0.10738145426156186,-0.0635772016110211,0.057,
56,mut,"{""type"": ""BBreak"", ""n"": 23, ""k"": 1.24, ""h"": 3}",True,BBreak_n23_k1.24_h3,-1.446820462371975,0.10915465448742023,0.4976501050438208,-0.07887036924150603,-0.02721254129633255,-0.22621933836681568,-0.08833724185439884,0.056,
