id,origin,program,ok,name,fitness,trainR,trainSharpe,trainMDD,testR,testSharpe,testMDD,elapsed_sec,error
13,mut,"{""type"": ""BBreak"", ""n"": 15, ""k"": 1.01, ""h"": 4}",True,BBreak_n15_k1.01_h4,-0.8810822455804073,0.20667291948840494,0.8378663908454413,-0.070824674651918,-0.004381487416412866,0.015081776029791095,-0.07289767890186916,0.057,
14,mut,"{""type"": ""BBreak"", ""n"": 12, ""k"": 1.11, ""h"": 5}",True,BBreak_n12_k1.11_h5,-1.8383639715543763,0.12515151503386934,0.5224967543840593,-0.09568594418787613,-0.08217174246058723,-0.6673466051658448,-0.1228026767791397,0.057,
15,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.11, ""h"": 7}",True,BBreak_n18_k1.11_h7,-1.0548942586672467,0.2255213253477848,0.8989261994831804,-0.08040803157949494,-0.05612417316539753,-0.46130818299162296,-0.10080427392027635,0.056,
16,mut,"{""type"": ""BBreak"", ""n"": 14, ""k"": 1.24, ""h"": 1}",True,BBreak_n14_k1.24_h1,-1.0713035277322533,0.20573351521061012,0.8874638829524704,-0.08040803157949505,-0.03096730186305896,-0.25834181710849075,-0.06908156694849432,0.058,
17,mut,"{""type"": ""BBreak"", ""n"": 12, ""k"": 1.11, ""h"": 4}",True,BBreak_n12_k1.11_h4,-2.030608042684935,0.09034917241253204,0.40113941020846267,-0.09817338983986124,-0.08546162926780432,-0.6988540694648436,-0.12806958910653732,0.064,
18,mut,"{""type"": ""BBreak"", ""n"": 16, ""k"": 1.15, ""h"": 5}",True,BBreak_n16_k1.15_h5,-1.1306997806495764,0.20028903049132296,0.8294287512149663,-0.08040803157949494,-0.060021391614123454,-0.5100540404126741,-0.09902958070539436,0.056,
19,mut,"{""type"": ""BBreak"", ""n"": 13, ""k"": 1.38, ""h"": 6}",True,BBreak_n13_k1.38_h6,-0.9187573008225565,0.25258180634418603,1.028298037078773,-0.08040803157949505,-0.02510372807639305,-0.18847823096479882,-0.08360323674304915,0.056,
20,mut,"{""type"": ""BBreak"", ""n"": 12, ""k"": 1.31, ""h"": 5}",True,BBreak_n12_k1.31_h5,-1.9775044286506032,0.0765602635196847,0.39550411016637843,-0.09568594418787613,-0.04024733747297604,-0.3277731207762438,-0.07125838047946831,0.058,
21,mut,"{""type"": ""BBreak"", ""n"": 13, ""k"": 1.07, ""h"": 6}",True,BBreak_n13_k1.07_h6,-0.8266039968408379,0.3191860313615926,1.1038002848061348,-0.08040803157949483,-0.011857487120491728,-0.05233104764905906,-0.07238974673338638,0.057,
22,mut,"{""type"": ""BBreak"", ""n"": 15, ""k"": 1.03, ""h"": 7}",True,BBreak_n15_k1.03_h7,-0.6236131526168731,0.28301427264379164,1.0762501455201288,-0.070824674651918,-0.022891671533275426,-0.14601502351237414,-0.07872981862804773,0.062,
23,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.03, ""h"": 5}",True,BBreak_n18_k1.03_h5,-1.1703443540294842,0.19602551788868805,0.7908500559857173,-0.08040803157949494,-0.060021391614123454,-0.5100540404126741,-0.09902958070539436,0.056,
24,mut,"{""type"": ""BBreak"", ""n"": 16, ""k"": 1.15, ""h"": 6}",True,BBreak_n16_k1.15_h6,-1.072596383988841,0.2167111895892988,0.8834266081012078,-0.08040803157949494,-0.04997266684399626,-0.4036240873702405,-0.09494396048084186,0.057,
25,mut,"{""type"": ""BBreak"", ""n"": 11, ""k"": 1.21, ""h"": 5}",True,BBreak_n11_k1.21_h5,-1.7009703138625771,0.1536422487968261,0.598554169553377,-0.09351740182460644,-0.13621729723395815,-1.1132156099113326,-0.17138937048600655,0.058,
26,mut,"{""type"": ""BBreak"", ""n"": 15, ""k"": 1.04, ""h"": 5}",True,BBreak_n15_k1.04_h5,-1.0809459568746997,0.21728913972039976,0.8749325476825739,-0.08040803157949494,-0.005686172774326703,0.003205006472196857,-0.07514917465302462,0.056,
27,mut,"{""type"": ""BBreak"", ""n"": 19, ""k"": 0.99, ""h"": 4}",True,BBreak_n19_k0.99_h4,-1.204613159067005,0.18679383349814005,0.7588891720458333,-0.08040803157949494,-0.010270734315647623,-0.0486597576975573,-0.09298401638578269,0.063,
28,mut,"{""type"": ""BBreak"", ""n"": 16, ""k"": 1.24, ""h"": 6}",True,BBreak_n16_k1.24_h6,-1.0974921039324796,0.21003593652893304,0.8601997014226604,-0.08040803157949494,-0.06145714749924602,-0.5165757944992098,-0.09494396048084186,0.056,
29,mut,"{""type"": ""BBreak"", ""n"": 11, ""k"": 1.26, ""h"": 3}",True,BBreak_n11_k1.26_h3,-2.361167466610611,0.07110019255118138,0.3292714785002199,-0.10832855972994504,-0.09592534102774042,-0.7977370701418393,-0.10632443818286097,0.058,
30,mut,"{""type"": ""BBreak"", ""n"": 14, ""k"": 1.12, ""h"": 5}",True,BBreak_n14_k1.12_h5,-0.970100994165481,0.23930968531255647,0.9802723739937644,-0.08040803157949539,-0.04068193551253074,-0.34739981334750625,-0.08406143512467734,0.056,
31,mut,"{""type"": ""BBreak"", ""n"": 17, ""k"": 1.04, ""h"": 5}",True,BBreak_n17_k1.04_h5,-1.2337999759781855,0.18045816540384152,0.7312862721582276,-0.08040803157949494,-0.048261409483590145,-0.39318344114773673,-0.09730942536872678,0.056,
32,mut,"{""type"": ""BBreak"", ""n"": 17, ""k"": 0.96, ""h"": 5}",True,BBreak_n17_k0.96_h5,-1.2219746220084822,0.1837249341894609,0.742294933931526,-0.08040803157949494,-0.048261409483590145,-0.39318344114773673,-0.09730942536872678,0.057,
33,mut,"{""type"": ""BBreak"", ""n"": 15, ""k"": 1.09, ""h"": 4}",True,BBreak_n15_k1.09_h4,-1.2557508935896984,0.16931862324634217,0.7121202400860895,-0.08040803157949494,-0.004381487416412866,0.015081776029791095,-0.07289767890186916,0.057,
34,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.17, ""h"": 5}",True,BBreak_n18_k1.17_h5,-1.1047180055439099,0.2113575158164207,0.8526434049893586,-0.08040803157949494,-0.014990589239721075,-0.09535169026400896,-0.097309425368727,0.059,
35,mut,"{""type"": ""BBreak"", ""n"": 12, ""k"": 0.97, ""h"": 5}",True,BBreak_n12_k0.97_h5,-1.280585910809299,0.21023245162532556,0.7961162824592378,-0.08517041224699473,-0.08217174246058723,-0.6673466051658448,-0.1228026767791397,0.057,
36,mut,"{""type"": ""BBreak"", ""n"": 19, ""k"": 1.13, ""h"": 6}",True,BBreak_n19_k1.13_h6,-1.0548942586672467,0.2255213253477848,0.8989261994831804,-0.08040803157949494,-0.0012978631468828494,0.040400247224741094,-0.09033535603349163,0.056,
37,mut,"{""type"": ""BBreak"", ""n"": 13, ""k"": 1.26, ""h"": 2}",True,BBreak_n13_k1.26_h2,-1.018136362030906,0.21683578166734319,0.9378554820396344,-0.08040803157949505,-0.01910973217787537,-0.13692991041875194,-0.0635772016110211,0.058,
38,mut,"{""type"": ""BBreak"", ""n"": 15, ""k"": 1.16, ""h"": 6}",True,BBreak_n15_k1.16_h6,-0.9924522417823767,0.24275901265226785,0.9570587945419298,-0.08040803157949494,-0.05169251740665293,-0.4250828565716264,-0.09494396048084186,0.056,
39,mut,"{""type"": ""BBreak"", ""n"": 17, ""k"": 0.99, ""h"": 4}",True,BBreak_n17_k0.99_h4,-1.3320142259864975,0.1536150106698817,0.6397828108334055,-0.08040803157949494,-0.045944457025927754,-0.371173913542588,-0.09511187746403871,0.062,
40,mut,"{""type"": ""BBreak"", ""n"": 16, ""k"": 1.03, ""h"": 4}",True,BBreak_n16_k1.03_h4,-0.9188786159449855,0.1966279225305645,0.8025812697203232,-0.070824674651918,-0.045944457025927754,-0.371173913542588,-0.09511187746403871,0.056,
41,mut,"{""type"": ""BBreak"", ""n"": 21, ""k"": 1.0, ""h"": 4}",True,BBreak_n21_k1.0_h4,-1.4209676748180151,0.14349221718980765,0.6088062333430029,-0.0826258784983388,-9.756457339193947e-05,0.05094980135281902,-0.08366103496028465,0.056,
42,mut,"{""type"": ""BBreak"", ""n"": 13, ""k"": 1.09, ""h"": 2}",True,BBreak_n13_k1.09_h2,-1.037081697509405,0.24420178637109302,0.9120686453852036,-0.08040803157949528,-0.018702234307785393,-0.12363232103552467,-0.0635772016110211,0.062,
43,mut,"{""type"": ""BBreak"", ""n"": 11, ""k"": 1.07, ""h"": 6}",True,BBreak_n11_k1.07_h6,-1.4543432267103529,0.22863241358209296,0.8264337155092847,-0.09351740182460644,-0.12561373276562549,-0.9978483763538885,-0.18239888784842262,0.058,
44,mut,"{""type"": ""BBreak"", ""n"": 16, ""k"": 1.22, ""h"": 4}",True,BBreak_n16_k1.22_h4,-1.2682523181404304,0.16379103224811997,0.7010007132849129,-0.08040803157949494,-0.06912373658106874,-0.6035577585495475,-0.09683622041921247,0.063,
45,mut,"{""type"": ""BBreak"", ""n"": 15, ""k"": 1.19, ""h"": 7}",True,BBreak_n15_k1.19_h7,-1.042749736155804,0.22494194744405105,0.9112155664705567,-0.08040803157949494,-0.057832887552031975,-0.4833077683841927,-0.10080427392027635,0.055,
46,mut,"{""type"": ""BBreak"", ""n"": 16, ""k"": 1.03, ""h"": 5}",True,BBreak_n16_k1.03_h5,-0.806716912366739,0.22786050436725924,0.9069348278393959,-0.070824674651918,-0.048261409483590145,-0.39318344114773673,-0.09730942536872678,0.056,
47,mut,"{""type"": ""BBreak"", ""n"": 19, ""k"": 1.18, ""h"": 4}",True,BBreak_n19_k1.18_h4,-1.2225435112736205,0.17896751585797754,0.7429153992492611,-0.08040803157949505,-0.011861435951927013,-0.0642823654665034,-0.09444178050299146,0.059,
48,mut,"{""type"": ""BBreak"", ""n"": 14, ""k"": 1.13, ""h"": 7}",True,BBreak_n14_k1.13_h7,-0.7639077561912472,0.30430995067234656,1.1702155456280396,-0.08040803157949494,-0.05699413566452749,-0.4842491533858683,-0.0837818730436296,0.056,
49,mut,"{""type"": ""BBreak"", ""n"": 14, ""k"": 1.04, ""h"": 6}",True,BBreak_n14_k1.04_h6,-0.7523982418466226,0.30714369472948033,1.1810166239583808,-0.08040803157949494,-0.0320028515707339,-0.24309784269417734,-0.07238974673338594,0.056,
50,mut,"{""type"": ""BBreak"", ""n"": 16, ""k"": 1.11, ""h"": 5}",True,BBreak_n16_k1.11_h5,-1.0083721958382077,0.23815948995598357,0.9422887211601697,-0.08040803157949494,-0.060021391614123454,-0.5100540404126741,-0.09902958070539436,0.056,
51,mut,"{""type"": ""BBreak"", ""n"": 14, ""k"": 1.07, ""h"": 1}",True,BBreak_n14_k1.07_h1,-0.8704554539254465,0.2619992019264554,1.0742455350803157,-0.08040803157949505,-0.01910973217787537,-0.13692991041875194,-0.0635772016110211,0.056,
52,mut,"{""type"": ""BBreak"", ""n"": 15, ""k"": 1.0, ""h"": 2}",True,BBreak_n15_k1.0_h2,-0.7789815419201671,0.2328654694785357,0.9334189570081487,-0.070824674651918,-0.011779171282119694,-0.05471236572055335,-0.06800312292109612,0.057,
53,mut,"{""type"": ""BBreak"", ""n"": 13, ""k"": 0.99, ""h"": 7}",True,BBreak_n13_k0.99_h7,-0.7441201598234928,0.34754496352722963,1.1791943887820706,-0.08040803157949483,-0.10027664248720403,-0.8038794885103777,-0.1492014553277159,0.06,
54,mut,"{""type"": ""BBreak"", ""n"": 19, ""k"": 1.1, ""h"": 6}",True,BBreak_n19_k1.1_h6,-1.0548942586672467,0.2255213253477848,0.8989261994831804,-0.08040803157949494,-0.0012978631468828494,0.040400247224741094,-0.09033535603349163,0.055,
55,mut,"{""type"": ""BBreak"", ""n"": 19, ""k"": 1.12, ""h"": 6}",True,BBreak_n19_k1.12_h6,-1.0548942586672467,0.2255213253477848,0.8989261994831804,-0.08040803157949494,-0.0012978631468828494,0.040400247224741094,-0.09033535603349163,0.056,
56,mut,"{""type"": ""BBreak"", ""n"": 13, ""k"": 1.09, ""h"": 3}",True,BBreak_n13_k1.09_h3,-1.1716876022206322,0.22219703157672988,0.8393570369332266,-0.08266375588192165,-0.018702234307785393,-0.12363232103552467,-0.0635772016110211,0.056,
