id,origin,program,ok,name,fitness,trainR,trainSharpe,trainMDD,testR,testSharpe,testMDD,elapsed_sec,error
43,mut,"{""type"": ""BBreak"", ""n"": 24, ""k"": 1.21, ""h"": 4}",True,BBreak_n24_k1.21_h4,-1.3791656594414345,0.14390036229753922,0.6450652870323098,-0.08240824148192516,-0.028867487840098627,-0.2434506800008325,-0.08833724185439884,0.056,
44,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.6, ""h"": 5}",True,BBreak_n18_k1.6_h5,-1.432839226103884,0.11992301862548826,0.5473808087271148,-0.08040803157949483,-0.0024816317844249536,0.024345552830305144,-0.07465981367709207,0.055,
45,mut,"{""type"": ""BBreak"", ""n"": 22, ""k"": 1.3, ""h"": 4}",True,BBreak_n22_k1.3_h4,-1.5044535938168506,0.09486119641021196,0.44359033811824716,-0.07887036924150603,-0.08546410081146028,-0.7653154160304012,-0.1450020648029795,0.055,
46,mut,"{""type"": ""BBreak"", ""n"": 25, ""k"": 1.33, ""h"": 4}",True,BBreak_n25_k1.33_h4,-1.7896792104496582,0.06606098822909279,0.3361346428503091,-0.08569316401428961,-0.0065280422432657526,-0.013629056185269453,-0.08220738588495524,0.055,
47,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.13, ""h"": 3}",True,BBreak_n18_k1.13_h3,-1.16530115140804,0.19472604311019648,0.7962181273017843,-0.08040803157949494,-0.05350746254501393,-0.46474286852869806,-0.09511187746403849,0.056,
48,mut,"{""type"": ""BBreak"", ""n"": 21, ""k"": 1.21, ""h"": 5}",True,BBreak_n21_k1.21_h5,-1.446820462371975,0.10915465448742023,0.4976501050438208,-0.07887036924150603,-0.00520020763493656,-0.0008808683327831257,-0.08833724185439906,0.056,
49,mut,"{""type"": ""BBreak"", ""n"": 17, ""k"": 1.25, ""h"": 4}",True,BBreak_n17_k1.25_h4,-1.359417419731005,0.1440552090716818,0.6147695674884481,-0.08040803157949494,-0.06912373658106874,-0.6035577585495475,-0.09683622041921247,0.057,
50,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.1, ""h"": 3}",True,BBreak_n18_k1.1_h3,-1.115365950783532,0.20869538898524098,0.842660991457531,-0.08040803157949494,-0.05350746254501393,-0.46474286852869806,-0.09511187746403849,0.056,
51,mut,"{""type"": ""BBreak"", ""n"": 22, ""k"": 1.23, ""h"": 4}",True,BBreak_n22_k1.23_h4,-1.446820462371975,0.10915465448742023,0.4976501050438208,-0.07887036924150603,-0.012921028483627306,-0.07863137628668415,-0.08833724185439884,0.056,
52,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.51, ""h"": 5}",True,BBreak_n18_k1.51_h5,-1.455799372630556,0.11532571201458253,0.5255699888531744,-0.08040803157949505,-0.0024816317844249536,0.024345552830305144,-0.07465981367709207,0.056,
53,mut,"{""type"": ""BBreak"", ""n"": 18, ""k"": 1.57, ""h"": 4}",True,BBreak_n18_k1.57_h4,-1.616156314000264,0.08837640960949034,0.4255968350144163,-0.08255389005668212,-0.0024816317844249536,0.024345552830305144,-0.07465981367709207,0.055,
54,mut,"{""type"": ""BBreak"", ""n"": 17, ""k"": 1.25, ""h"": 3}",True,BBreak_n17_k1.25_h3,-1.5991721740218765,0.13047533954799384,0.5664293693174927,-0.0879288151290547,-0.06494921254249042,-0.5840593448667057,-0.09511187746403849,0.056,
55,mut,"{""type"": ""BBreak"", ""n"": 25, ""k"": 1.21, ""h"": 5}",True,BBreak_n25_k1.21_h5,-1.4634835655098761,0.12136819757981243,0.5663804221433135,-0.08240824148192571,-0.0065280422432657526,-0.013629056185269453,-0.08220738588495524,0.055,
56,mut,"{""type"": ""BBreak"", ""n"": 22, ""k"": 1.24, ""h"": 5}",True,BBreak_n22_k1.24_h5,-1.446820462371975,0.10915465448742023,0.4976501050438208,-0.07887036924150603,-0.024853410803538978,-0.2017591937379555,-0.08833724185439884,0.056,
